id,name,template_id,parent_id,time_taken,time_taken_minutes,time_taken_hours
cf3744b0-bd95-4338-87c3-546ac76a7e2b,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,85.86666666666666,1.431111111111111
3e862903-87ba-434d-8814-8d9baf4d0391,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,15.7,0.26166666666666666
6695fb87-0de2-4bac-8198-18bc4fe19c78,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,84.98333333333333,1.416388888888889
eeacfb8a-cdfb-46ba-ab1f-8d9755ba6074,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,144.0,2.4
dd93e550-6c4d-4493-869e-0cbf2e365f53,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,15.416666666666666,0.2569444444444444
1ca2a405-6339-45ea-a0d8-61018d61f713,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.35,2.5058333333333334
76647334-2630-41ac-ae49-2e88c43e36e6,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,14.966666666666667,0.24944444444444444
5ba030c1-41cd-49e4-99a0-b4d3bb66c541,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,151.8,2.53
7802c9ce-0b05-4a18-a816-b3b0647976df,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,14.5,0.24166666666666667
ba0a803d-c8de-407a-ae06-70ef16a9111b,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,1.5166666666666666,0.025277777777777777
51bee4aa-bbb8-4868-98dc-c8a9063f6008,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,140.03333333333333,2.3338888888888887
7b103e37-308e-4f69-b703-668b3b07b10f,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,118.91666666666667,1.9819444444444445
a64cacfc-7e31-4bab-accb-65433995cc6a,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,13.933333333333334,0.23222222222222222
f1016474-fe7a-4b74-b51c-4cbdc5a46d25,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,151.9,2.5316666666666667
3711c7a4-ee2d-4dc1-8054-52700db4c29b,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,153.68333333333334,2.5613888888888887
09b111a6-3b12-4b78-9dd2-73433a6c09f5,Max,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,42.516666666666666,0.7086111111111111
0c2a4454-e9fc-447c-b8a7-0a535875c12b,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,13.433333333333334,0.2238888888888889
7825eda2-523f-4ade-ae92-7a02564efbca,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.63333333333333,2.5105555555555554
3e083b53-30d0-483c-95cf-bee47d5e92f0,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,13.116666666666667,0.21861111111111112
46c6a0b7-5c06-432e-a620-07b7b3f8109e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,147.75,2.4625
96813a27-23c4-427e-aee9-94bc667b0b54,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,12.816666666666666,0.2136111111111111
a758c77b-cda4-44ea-bb29-08dd8b3a240b,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,153.65,2.5608333333333335
f62ab240-99c1-4d60-964f-385b36be6586,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,12.516666666666667,0.2086111111111111
430e4a9a-446f-4431-8a65-a71e7ed981d4,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.93333333333334,2.5155555555555558
6d2d91aa-f6f9-4a6f-9bd0-fa1eec5438cf,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,12.233333333333333,0.2038888888888889
67f319bf-db6f-4080-ae0d-a062dc621e41,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,145.45,2.424166666666667
370aa45e-27bc-4736-b4e8-d82f21df2819,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,11.833333333333334,0.19722222222222222
c240a225-c49c-45d2-af33-0b79289c569a,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,155.5,2.591666666666667
ff0b7cc0-7608-430c-9bae-4e250bdc4285,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,11.633333333333333,0.1938888888888889
f3e790f1-e3c1-40f0-8c12-870a234bb72e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,139.83333333333334,2.3305555555555557
f9a604e1-20f1-4c4f-b5ff-122e14fff2a7,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,11.1,0.185
607ef1db-08e3-498f-afed-a7c189b952ec,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,155.01666666666668,2.5836111111111113
83322228-99c5-470c-ac44-d9f4223746af,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,10.75,0.17916666666666667
796b497c-ecb6-485f-b775-cb330c1da230,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,152.5,2.5416666666666665
1c917797-9560-4464-aa68-5c26e9d47312,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,10.5,0.175
44cd9000-006f-4558-8fdf-f925092c37fa,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,158.7,2.645
a3676b20-5146-4b8a-8d5d-b290d41f1ba6,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,16.933333333333334,0.2822222222222222
9906245a-95d9-44db-b31a-9967c9f02a75,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,146.85,2.4475
d98865c1-7a41-4045-a22c-0bcd69a7020c,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,10.316666666666666,0.17194444444444446
be72649a-f57e-475a-a646-5509df090f02,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,155.15,2.5858333333333334
9638419f-d247-41f8-8664-ae0dac7b53b2,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,51.28333333333333,0.8547222222222223
249c6199-c148-4e5a-954d-24fe29827bf2,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,152.46666666666667,2.5411111111111113
84a87f9d-8c4b-4aca-8eee-03f5d33da35b,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,9.35,0.15583333333333332
5c32ffba-134f-408d-afd8-d98d48ee0674,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,158.35,2.6391666666666667
9b925494-d5c8-4a64-90f6-a178cc87cd31,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,1.8166666666666667,0.03027777777777778
4615f0f8-7389-4c27-9324-36874a54aa45,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,1.7666666666666666,0.029444444444444443
58994400-5826-406a-ba3d-0734e8f6194f,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,9.016666666666667,0.1502777777777778
e1ad631a-74e6-4e7f-b8d7-35d681114a80,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,153.0,2.55
f4fb172a-c12b-4f99-b731-2fc2ba57cda7,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,8.616666666666667,0.1436111111111111
2e7fdecc-a8fb-4c8a-9a63-f53c11623528,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,149.31666666666666,2.488611111111111
efeee729-9804-4693-bc84-7abfd357cd04,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,8.283333333333333,0.13805555555555554
3d6fa5f5-9cb5-4138-ba3b-222bef805075,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,148.6,2.4766666666666666
cc62fec9-4b10-4e00-95be-a9cce0d82f22,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,7.9,0.13166666666666665
dd6c77b6-ddb1-4298-ba5b-293b1133d8eb,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,145.93333333333334,2.4322222222222223
1b04ff97-cc36-4d55-b713-acdc2df85168,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,7.6,0.12666666666666668
fba00420-3f8a-4cd6-b41b-fdc1af8eaa1e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,146.51666666666668,2.4419444444444443
34261651-ba05-40cc-92dd-c74a689fa778,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,7.183333333333334,0.11972222222222222
b4ae6a04-8795-45d6-be2d-68cd2f450eaf,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.1,2.5016666666666665
32689cb4-dd07-4278-889e-b080cbed90f2,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,8.666666666666666,0.14444444444444443
4872eaa9-0ff6-4fba-93bb-54ba574cae3a,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,145.25,2.4208333333333334
944c7795-52f2-4849-928f-fcced30e5749,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.483333333333334,0.5080555555555556
57f72907-1090-4dad-b630-d9dff3780bbc,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,148.66666666666666,2.477777777777778
bce7de66-bd02-479c-a0a2-84f1be11ac42,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.333333333333332,0.5055555555555555
220912b5-cd3c-4e8c-9b6d-cf33cb4f7777,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,149.31666666666666,2.488611111111111
ac6c71e0-3245-48da-bd6d-04bb08b8f812,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.033333333333335,0.5005555555555555
4ab501f2-2b2b-4d7b-9afd-6065d7371b90,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.53333333333333,2.508888888888889
bcbe147f-dafe-44ad-b7c4-004eedc9ad47,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,29.65,0.49416666666666664
bc3fcaa7-eed8-4342-92a5-98b1c3a82a1c,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,152.01666666666668,2.533611111111111
251bf200-d8af-4777-a06c-e0a436c349f2,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,29.25,0.4875
1d7a0447-47fe-48a3-aced-c6dcccb8b574,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,151.46666666666667,2.5244444444444443
e0940b49-5c88-4078-a4eb-fa8a8a3ee084,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,141.15,2.3525
87336beb-6533-43f6-8c5e-fd5bd9e62fa0,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,148.73333333333332,2.4788888888888887
93312cf6-f9ae-4c65-a9ea-8ea92117b1dd,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,28.65,0.4775
823d7815-c65e-4251-a490-55f0d5925b4a,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,151.45,2.5241666666666664
967e3ff8-07e4-4afd-b8c5-c105889d617b,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,28.466666666666665,0.47444444444444445
a7082c8c-46be-437d-8999-b4f311f5984d,ARP test,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,6.033333333333333,0.10055555555555555
c4789160-6e7d-4770-bfb1-af726b46d18e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,137.63333333333333,2.293888888888889
5d29904a-f54a-438e-aef3-b8b6d2292f6b,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,1.1666666666666667,0.019444444444444445
20c8aaeb-a954-45c0-8cdd-fe54010cf04a,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.95,0.4658333333333333
82b8a25d-8624-47a9-92d4-b9a2ac19ec7b,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,151.45,2.5241666666666664
790ddc31-e6c2-40ca-b76d-0cc0d5865038,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.416666666666668,0.45694444444444443
0472cf6b-b580-46c2-bcb0-6847512d4bcb,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.7,2.5116666666666667
ab18bb7a-0118-423e-a4eb-e024be9ea5b8,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,150.88333333333333,2.5147222222222223
6539fd7a-bfab-488e-9340-f444ee9f7421,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.45,0.4575
828adaae-e2cd-4ceb-9204-19e4b0a11b9e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,129.86666666666667,2.1644444444444444
68e39eb3-bec0-4391-a99b-1281215e2117,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,133.76666666666668,2.2294444444444443
92250708-6cca-4508-9763-2699c8d82aab,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.466666666666665,0.4577777777777778
f952b85d-c24c-485b-8da6-78f29d97ab7b,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,132.95,2.2158333333333333
64d80f3e-7866-41a8-94b6-8ab2c52c7220,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.783333333333335,0.46305555555555555
6b7df88f-b865-46eb-8b97-326153e3aef4,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,132.66666666666666,2.2111111111111112
fcfd8064-a88b-4822-9805-f593be4aa671,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,27.9,0.465
b0745299-27ce-447a-a17f-e20272b98425,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,133.63333333333333,2.227222222222222
32ef15ea-fb5d-474f-89c0-e99f6dae2cd8,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,28.183333333333334,0.4697222222222222
1acbd1cc-ed9d-4255-8191-8f9262c576d0,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,136.71666666666667,2.278611111111111
e34632eb-feff-4ae4-b9bc-0d0ea90e0d4c,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,130.15,2.1691666666666665
2d4d7598-b53d-4454-8b53-3de35dc0399e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,129.6,2.16
f5aa1095-89b1-4958-84fe-65beb2f42492,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,126.4,2.1066666666666665
e13924cf-c2a0-4544-b715-8a8f92bb385c,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,123.33333333333333,2.0555555555555554
60d09048-003d-4c4b-839b-41ba56e84110,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,128.7,2.145
5e0ec73a-d6c7-4b66-ba7e-95a33dca4e2c,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,122.63333333333334,2.043888888888889
82598a13-a65c-4a1c-b5f6-02b337aaf06a,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,119.35,1.9891666666666667
d9ce6efd-3032-4e7b-b87f-2074b3832c65,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,7843.716666666666,130.72861111111112
2136c555-2e08-4f8c-bda6-89d8e246f744,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,118.16666666666667,1.9694444444444446
2f85f2a9-78a7-4d73-ba78-53cfd6b105a1,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,29.55,0.4925
d8906e60-e46c-4899-a09f-5a9bd7c8678b,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,29.633333333333333,0.4938888888888889
9df1b9e6-22af-4647-988d-876af2ff7b48,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,121.1,2.0183333333333335
6101e790-1d27-4932-bb33-94e6a4dd5ff0,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,29.716666666666665,0.49527777777777776
b985406c-7794-4d53-9da1-4e1333810337,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,119.3,1.9883333333333333
e40e0b4a-a884-46e7-88a5-a0b8206122e7,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,119.61666666666666,1.993611111111111
a12882ad-44ee-47e6-9e28-baf84fc1da3e,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.166666666666668,0.5027777777777778
05737021-b0ee-484f-858e-bdb510d069aa,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,119.83333333333333,1.9972222222222222
6171931d-8f82-4a43-b6e8-dc75c5608614,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.45,0.5075
41da13f7-2e79-4f62-b7ed-7f391e94cb20,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,119.38333333333334,1.9897222222222222
1c0b882c-0c76-46bd-a8e8-03f0468195b0,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.566666666666666,0.5094444444444445
d17b9611-1224-4a23-969d-c9c28ca67ab9,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,117.71666666666667,1.9619444444444445
3eb8eae4-a8cf-4dac-bf8e-38c109eec13a,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,30.633333333333333,0.5105555555555555
8dfc52b9-d48b-4956-8227-3ddbc095412e,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,116.86666666666666,1.9477777777777778
e98fe9ec-d6cb-42e9-a437-3cb6aae599b8,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,31.016666666666666,0.5169444444444444
a2338981-dce6-4a1e-917f-19be8ff88d78,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,112.4,1.8733333333333333
6d9bd261-93fc-41b4-8486-8e39fdcb02c7,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,31.35,0.5225
a5ed295a-553d-4d31-ab63-1fd936dcd476,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,115.43333333333334,1.923888888888889
29096eac-4490-479c-9e66-aa988814edac,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,31.716666666666665,0.5286111111111111
b3c68c9d-f6ae-447f-8909-9e226b175e35,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,111.78333333333333,1.8630555555555555
e78ea8aa-5493-47c0-9907-5f73db1543fe,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,31.733333333333334,0.5288888888888889
2cc4907d-e56b-4101-8cc0-86c91682d456,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,108.13333333333334,1.8022222222222222
aa000194-370b-4e54-8923-401959a05508,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,32.38333333333333,0.5397222222222222
830c6dfc-137a-4d4a-9806-c171484a5023,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,111.13333333333334,1.8522222222222222
66db4d31-b2f5-4c21-b7ac-95d7f3cc6ff2,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,32.25,0.5375
325a60e8-fbe9-4508-8c61-a0245e16e556,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,111.93333333333334,1.8655555555555556
710e5624-0c0b-40cf-832f-f1fc65c7ae69,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,32.583333333333336,0.5430555555555555
c5d35ea7-cb1c-46fd-941a-296647e033af,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,108.45,1.8075
15424ec3-bb9d-463a-8035-94935b2ba4a0,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,32.983333333333334,0.5497222222222222
edfcde0f-246d-4973-a33b-791d27ccd391,Primary - daily full scan,00000000-0000-0000-0000-000000000000,69a7a0b8-fdf4-4409-a97a-85c51098c8e6,,106.18333333333334,1.7697222222222222
35ddabdc-c79b-4c6b-b6a4-af25b874984c,Daily external scan,00000000-0000-0000-0000-000000000000,4c436500-11a2-49ba-b626-46723ab05e10,,33.266666666666666,0.5544444444444444
