id,addresses,addresses_extra,names,risks,risk_count
4e53109a-0614-4d3e-a9c9-8542ee22d729,"['192.168.86.1', '2600:6c44:97f:da1d:62b7:6eff:fe6c:c61d', '2600:6c44:97f:da1d:62b7:6eff:fe6c:c61e', 'fe80::62b7:6eff:fe6c:c61c']",[],[],['Public & Private Network Connections'],1
6ee95692-938b-4041-8024-101be16b3996,"['192.168.86.22', '2600:6c44:97f:da1d:58b:b6b4:190a:6bbd', '2600:6c44:97f:da1d:9ad:89ca:65e2:7dd1', '2600:6c44:97f:da1d:d4e:8ea1:e2f7:beba', '2600:6c44:97f:da1d:dbf:fa5f:574f:6ff8', '2600:6c44:97f:da1d:108e:1a48:7e60:fab3', '2600:6c44:97f:da1d:113a:2ad5:1606:23f2', '2600:6c44:97f:da1d:187b:4c72:493:24c1', '2600:6c44:97f:da1d:1c6d:c647:148b:8c12', '2600:6c44:97f:da1d:1d07:bd1:4067:409c', '2600:6c44:97f:da1d:28d0:55cf:4475:62fa', '2600:6c44:97f:da1d:2c5c:f82b:d030:bb97', '2600:6c44:97f:da1d:34f1:22eb:a222:ffb7', '2600:6c44:97f:da1d:3541:cec4:1ce4:d8b5', '2600:6c44:97f:da1d:3c71:1af7:c95f:6f1f', '2600:6c44:97f:da1d:4028:360:f437:ed06', '2600:6c44:97f:da1d:4152:f5e:47df:c80d', '2600:6c44:97f:da1d:4cf6:1640:60bf:9ae5', '2600:6c44:97f:da1d:5007:5836:746b:22f5', '2600:6c44:97f:da1d:50f6:17ee:7fe4:9a8a', '2600:6c44:97f:da1d:5477:eb05:f846:62b5', '2600:6c44:97f:da1d:5909:bd62:3602:b2b3', '2600:6c44:97f:da1d:60f8:f1d9:4ba9:8c06', '2600:6c44:97f:da1d:6975:8622:84e2:be74', '2600:6c44:97f:da1d:78ba:1b23:411:91e1', '2600:6c44:97f:da1d:7c73:c7fc:9b7d:fcbe', '2600:6c44:97f:da1d:8484:c7a0:ff0d:c9d4', '2600:6c44:97f:da1d:8573:840f:700b:f604', '2600:6c44:97f:da1d:983e:a73f:f22a:48b9', '2600:6c44:97f:da1d:989c:db9a:63c7:d64e', '2600:6c44:97f:da1d:9d3c:5fd9:772f:4bb8', '2600:6c44:97f:da1d:a101:6a74:847d:5211', '2600:6c44:97f:da1d:a44c:7f94:a1ae:3f56', '2600:6c44:97f:da1d:ac83:5abc:2695:e29c', '2600:6c44:97f:da1d:b8c7:8d8:a09c:4175', '2600:6c44:97f:da1d:c47d:b1bb:6807:d928', '2600:6c44:97f:da1d:d0c8:8693:5110:82eb', '2600:6c44:97f:da1d:d1b2:f805:bb06:c79b', '2600:6c44:97f:da1d:d8c5:5c0b:a944:4ee4', '2600:6c44:97f:da1d:dd4e:9ee:c966:8f42', '2600:6c44:97f:da1d:e440:2412:1a8:f7ec', '2600:6c44:97f:da1d:e93a:f4ca:9f02:641a', '2600:6c44:97f:da1d:ec5b:83fe:c48a:b1fd', '2600:6c44:97f:da1d:f4d4:2220:6962:602e', 'fe80::62b7:6eff:fe6c:c648']",[],[],"['Public & Private Network Connections', 'Computing assets without CrowdStrike']",2
815c67c0-f4a2-4994-9bcf-8b85bb73b12f,"['192.168.86.26', '2600:6c44:97f:da1d:8a:9adf:4c0c:df95', '2600:6c44:97f:da1d:1c2:8322:1c99:b629', '2600:6c44:97f:da1d:cd2:4556:abf7:321d', '2600:6c44:97f:da1d:11e0:cd44:5803:ab00', '2600:6c44:97f:da1d:2071:e670:f8e3:dd1', '2600:6c44:97f:da1d:2d07:ddca:9105:d059', '2600:6c44:97f:da1d:40ec:9c7c:77eb:925d', '2600:6c44:97f:da1d:51e2:ea74:4d89:45dc', '2600:6c44:97f:da1d:5517:4eb:68d5:289d', '2600:6c44:97f:da1d:5c67:75c4:930c:39f2', '2600:6c44:97f:da1d:5df0:6ef2:98e8:4aa1', '2600:6c44:97f:da1d:68b3:6d07:cc0a:1c03', '2600:6c44:97f:da1d:6d83:ef0b:4608:63a2', '2600:6c44:97f:da1d:74ec:a0a9:49aa:fa6d', '2600:6c44:97f:da1d:781d:59cf:f48e:fe23', '2600:6c44:97f:da1d:793b:7892:9dd3:96a6', '2600:6c44:97f:da1d:7950:5eaa:edc1:1777', '2600:6c44:97f:da1d:802d:4f4a:f364:8dfe', '2600:6c44:97f:da1d:8ce2:448d:9ed2:a89e', '2600:6c44:97f:da1d:90e9:ca86:6ef8:e288', '2600:6c44:97f:da1d:91aa:2cd5:b14:19ff', '2600:6c44:97f:da1d:980b:34f3:5a9:7982', '2600:6c44:97f:da1d:983e:b0f5:9dd:50bb', '2600:6c44:97f:da1d:98bc:f7b0:3abe:4f0e', '2600:6c44:97f:da1d:a132:58de:7946:13e5', '2600:6c44:97f:da1d:a1b5:aeee:5999:f696', '2600:6c44:97f:da1d:a4e3:86be:b71:7935', '2600:6c44:97f:da1d:a884:50ca:37fc:392a', '2600:6c44:97f:da1d:ac72:2c8:8087:c174', '2600:6c44:97f:da1d:ad17:7f65:6ff5:1288', '2600:6c44:97f:da1d:b8ee:ff44:db46:ed76', '2600:6c44:97f:da1d:b904:2982:30a8:a3ac', '2600:6c44:97f:da1d:b93e:9a4d:c2f1:c96c', '2600:6c44:97f:da1d:c14e:b259:4a59:3735', '2600:6c44:97f:da1d:c155:3491:c546:d9a1', '2600:6c44:97f:da1d:c831:2b93:8590:5234', '2600:6c44:97f:da1d:d1b4:9a51:9e8b:e5ec', '2600:6c44:97f:da1d:d886:530a:1a4b:292', '2600:6c44:97f:da1d:d8a2:7181:3353:8a8b', '2600:6c44:97f:da1d:e1a8:c52b:8e3f:245e', '2600:6c44:97f:da1d:e587:78e9:2eb8:202c', '2600:6c44:97f:da1d:ecc3:d97a:d4b0:1a74', 'fe80::62b7:6eff:fe6c:cb0d']",[],[],"['Public & Private Network Connections', 'Computing assets without CrowdStrike']",2
a10ea60f-c2af-4b59-ae69-4bd4ed9bef37,"['192.168.86.30', '2600:6c44:97f:da1d:3436:8c8c:ba4:5751', '2600:6c44:97f:da1d:4918:8407:29a6:5f47', '2600:6c44:97f:da1d:b13c:3c46:1f4f:27ae', '2600:6c44:97f:da1d:bd05:91e5:a203:8c61', '2600:6c44:97f:da1d:d4c9:9cc5:a20:5814']",[],['ANDROID-C941CF1BA5C328EE.LAN'],['Public & Private Network Connections'],1
3e8c4ac2-6530-4b9c-84a6-74e1e08a1f6c,"['192.168.86.32', '2600:6c44:97f:da1d:dd7:586f:7446:7b5', '2600:6c44:97f:da1d:2510:4777:b989:fb96', '2600:6c44:97f:da1d:758e:9d8c:b16f:4945', '2600:6c44:97f:da1d:7ce6:80f:e014:e553', '2600:6c44:97f:da1d:b0b0:c212:2a96:1051', '2600:6c44:97f:da1d:d03e:6804:4cec:cee7', '2600:6c44:97f:da1d:d974:e764:2882:805a', '2600:6c44:97f:da1d:fcac:7366:dc5:3413', 'fe80::4b6:d2ac:e464:d8cb']",['2600:6c44:97f:da1d:1c6d:f190:c74b:bf37'],"['ALEXS-MACBOOK-AIR', 'ALEXS-AIR', 'ALEXS-AIR.LAN']","['Public & Private Network Connections', 'Computing assets without CrowdStrike']",2
971a8985-1a15-4933-bb12-758e7e22649c,['192.168.86.33'],"['2600:6c44:97f:da1d:141c:e6f9:757c:1d7d', 'fe80::41c:dd7c:f23:be16']",['ALEXS-PHONE'],['Public & Private Network Connections'],1
432324a4-6414-4ca8-b1d6-3a688a610f42,"['192.168.86.33', '2600:6c44:97f:da1d:1f1:bdf0:c3f5:aa8a', '2600:6c44:97f:da1d:8f7:5dca:5182:4262', '2600:6c44:97f:da1d:9a0:638d:62ef:63b8', '2600:6c44:97f:da1d:c37:907e:8733:c51e', '2600:6c44:97f:da1d:d89:5aed:845a:8d5c', '2600:6c44:97f:da1d:10c3:7c96:49cb:4cf5', '2600:6c44:97f:da1d:10e2:2477:33b5:f84', '2600:6c44:97f:da1d:1850:24bc:b710:d4fd', '2600:6c44:97f:da1d:1cc6:51f0:9840:4396', '2600:6c44:97f:da1d:1ddc:2fe4:8dc3:c839', '2600:6c44:97f:da1d:20e6:abc7:6027:1365', '2600:6c44:97f:da1d:21ad:2e35:5ea2:4133', '2600:6c44:97f:da1d:2de4:b50c:94de:fb1d', '2600:6c44:97f:da1d:41ca:cdb5:77d6:850d', '2600:6c44:97f:da1d:4536:9b93:998:c9c7', '2600:6c44:97f:da1d:4c2c:c4c2:61fd:47dd', '2600:6c44:97f:da1d:507b:c47d:a54b:eb4', '2600:6c44:97f:da1d:515a:e9b7:78e4:d7f1', '2600:6c44:97f:da1d:51d1:500d:42f9:ad51', '2600:6c44:97f:da1d:58cd:b71:567c:db60', '2600:6c44:97f:da1d:6083:76fc:6901:354', '2600:6c44:97f:da1d:61b0:89e1:20be:5cde', '2600:6c44:97f:da1d:655a:d656:a43b:c226', '2600:6c44:97f:da1d:69d6:1ca8:2471:6d6c', '2600:6c44:97f:da1d:6c5e:333d:6632:7227', '2600:6c44:97f:da1d:7915:92b9:5ed2:2725', '2600:6c44:97f:da1d:8482:101d:b0a4:a809', '2600:6c44:97f:da1d:8958:c218:20c7:d4b8', '2600:6c44:97f:da1d:8c67:af48:80a7:a9ce', '2600:6c44:97f:da1d:95d8:59df:809c:d970', '2600:6c44:97f:da1d:9dd2:4779:8f7:b6d4', '2600:6c44:97f:da1d:a167:4117:c98:6a5d', '2600:6c44:97f:da1d:a4f2:edd7:c94f:b4f5', '2600:6c44:97f:da1d:b469:22af:eb23:3077', '2600:6c44:97f:da1d:c975:f369:31c8:8297', '2600:6c44:97f:da1d:c9f7:b229:a600:4c23', '2600:6c44:97f:da1d:cc07:edc7:9843:d83', '2600:6c44:97f:da1d:dc71:af7c:b4fb:e377', '2600:6c44:97f:da1d:dcb0:5131:d7a5:e755', '2600:6c44:97f:da1d:e13a:c9b7:be2d:4d2e', '2600:6c44:97f:da1d:f088:40e4:6edf:5455', '2600:6c44:97f:da1d:f41d:b38f:8ff9:7e18', '2600:6c44:97f:da1d:f49d:e7b7:d4b0:78d2', '2600:6c44:97f:da1d:fc78:49df:8937:f8c5', '2600:6c44:97f:da1d:fcfe:a34:cf63:9a0b', 'fe80::5a:775a:856e:35b0']",[],['ALEXS-PHONE'],['Public & Private Network Connections'],1
7ef42907-fcaa-4057-82b9-3aaa0f5f7603,['192.168.86.37'],"['2600:6c44:97f:da1d:cf3:c21d:70a1:753f', 'fe80::1c5a:77db:f3f5:2e0f']",['TYLERS-PHONE'],['Public & Private Network Connections'],1
e95e860f-433d-4193-baec-94818cdc5308,"['192.168.86.37', '2600:6c44:97f:da1d:45b:4a6c:5249:89de', '2600:6c44:97f:da1d:97d:a297:6b22:3264', '2600:6c44:97f:da1d:c47:1a0a:2cc7:a893', '2600:6c44:97f:da1d:da6:3a45:964b:876f', '2600:6c44:97f:da1d:14be:577e:7ee6:ee7f', '2600:6c44:97f:da1d:1589:153e:bd2:15de', '2600:6c44:97f:da1d:15f7:80ca:15bd:1766', '2600:6c44:97f:da1d:18bb:6962:9035:1a8f', '2600:6c44:97f:da1d:201d:1c4:7b47:8201', '2600:6c44:97f:da1d:205b:5ca2:e908:e244', '2600:6c44:97f:da1d:24b1:ea3d:1697:be0d', '2600:6c44:97f:da1d:25b7:bb44:838:4ba9', '2600:6c44:97f:da1d:2c20:837d:e6f1:fc83', '2600:6c44:97f:da1d:31c7:1f02:ffdb:e518', '2600:6c44:97f:da1d:3470:f59e:2f42:eb2', '2600:6c44:97f:da1d:358f:3d9e:cf5c:1924', '2600:6c44:97f:da1d:3900:7d79:463b:a6e7', '2600:6c44:97f:da1d:411b:d135:57b5:9caa', '2600:6c44:97f:da1d:4cc0:4a21:4b2c:1877', '2600:6c44:97f:da1d:5054:fe27:486d:3baa', '2600:6c44:97f:da1d:51fb:1939:9e9f:83a0', '2600:6c44:97f:da1d:58b3:6a6:ca7e:cc8d', '2600:6c44:97f:da1d:58e8:9a61:7c4b:5cc6', '2600:6c44:97f:da1d:5968:bbeb:418e:f23d', '2600:6c44:97f:da1d:6170:174f:dffe:792f', '2600:6c44:97f:da1d:61ee:5b1f:4d31:dc5', '2600:6c44:97f:da1d:68e1:d5ee:a439:7f3f', '2600:6c44:97f:da1d:6d3a:be7d:7903:851f', '2600:6c44:97f:da1d:6d54:c941:ef31:4892', '2600:6c44:97f:da1d:6db1:b9a:3af3:a094', '2600:6c44:97f:da1d:6dc8:26b8:b8:13ab', '2600:6c44:97f:da1d:7120:ca1:4f8e:14bf', '2600:6c44:97f:da1d:740b:e68b:b8a8:a26d', '2600:6c44:97f:da1d:74f9:f84b:94f7:cb75', '2600:6c44:97f:da1d:781f:39f0:340d:2f02', '2600:6c44:97f:da1d:81f3:6dd2:e424:1374', '2600:6c44:97f:da1d:85e9:e586:87bf:2ffa', '2600:6c44:97f:da1d:8919:cae1:2585:7af5', '2600:6c44:97f:da1d:8989:33b7:8b00:8c1d', '2600:6c44:97f:da1d:8c57:5346:7617:b625', '2600:6c44:97f:da1d:8de8:e087:a97c:b846', '2600:6c44:97f:da1d:9552:d01d:cf72:a7a3', '2600:6c44:97f:da1d:9d4a:d41a:7f7d:2cf7', '2600:6c44:97f:da1d:a077:5a9b:69cb:3ef0', '2600:6c44:97f:da1d:a0cd:14c0:b64e:2eb', '2600:6c44:97f:da1d:a0e5:b55c:78ce:a739', '2600:6c44:97f:da1d:a1eb:61a6:6ff9:63fe', '2600:6c44:97f:da1d:a883:99db:24e6:f7d1', '2600:6c44:97f:da1d:a9f7:a0f3:c302:c94c', '2600:6c44:97f:da1d:ac0d:ccb0:5416:51ae', '2600:6c44:97f:da1d:acfb:8f40:37ce:cde5', '2600:6c44:97f:da1d:ad09:478d:f8a6:812c', '2600:6c44:97f:da1d:ad5d:a505:b4e:3809', '2600:6c44:97f:da1d:b59e:75b0:6fac:9ef6', '2600:6c44:97f:da1d:b822:e1bd:c126:12d0', '2600:6c44:97f:da1d:b942:b8d6:b14f:eae6', '2600:6c44:97f:da1d:b9d1:abe4:4b07:204e', '2600:6c44:97f:da1d:bcff:db6e:d952:5126', '2600:6c44:97f:da1d:bd9e:367f:bfef:16fc', '2600:6c44:97f:da1d:cc92:ec5b:e1f6:f496', '2600:6c44:97f:da1d:cce0:9d37:2692:5486', '2600:6c44:97f:da1d:d1d9:c3d5:f258:7518', '2600:6c44:97f:da1d:d8ee:1dfc:ea87:8bc6', '2600:6c44:97f:da1d:d92e:1037:f9bc:bfe6', '2600:6c44:97f:da1d:dd00:24fa:58b2:4bb6', '2600:6c44:97f:da1d:e059:1d61:65a7:86dc', '2600:6c44:97f:da1d:e068:d27:a379:e5d3', '2600:6c44:97f:da1d:e1f4:ab4d:b5ed:5edc', '2600:6c44:97f:da1d:e8bc:9778:9799:6ab', '2600:6c44:97f:da1d:ed53:b516:4c87:a9ed', '2600:6c44:97f:da1d:ede4:5a3:5f4a:4b97', '2600:6c44:97f:da1d:f059:8517:b16e:7b36', '2600:6c44:97f:da1d:f06a:1711:17b:9362', '2600:6c44:97f:da1d:f40b:3925:dcb3:c80b', '2600:6c44:97f:da1d:f473:46be:f310:83f0', '2600:6c44:97f:da1d:f54c:87cf:aead:4d81', '2600:6c44:97f:da1d:f946:8dfa:ea9a:b71d', '2600:6c44:97f:da1d:f975:fe30:2008:24d0', '2600:6c44:97f:da1d:fd18:7fe8:a1fd:f76d', 'fe80::14fd:3220:e58a:2a45']",['2600:6c44:97f:da1d:cf3:c21d:70a1:753f'],['TYLERS-PHONE'],['Public & Private Network Connections'],1
deefeac5-7e05-4c36-827c-134eb6907d1a,"['192.168.86.38', '2600:6c44:97f:da1d:9dda:4d97:d474:8a4e', '2600:6c44:97f:da1d:e565:d71e:bb08:cd30', 'fe80::14ed:c3ce:b03b:a6f8']",[],[],['Public & Private Network Connections'],1
8857ed7d-1ef0-4b4f-b9c6-bf87ddd28a0d,"['192.168.86.40', '2600:6c44:97f:da1d:c248:e6ff:feb2:c038']",[],[],['Public & Private Network Connections'],1
afef63f3-81a6-4d76-a0cf-46ffda93c893,"['192.168.86.43', '2600:6c44:97f:da1d:29:866d:d1cd:2fad', '2600:6c44:97f:da1d:16f:28e3:9cd3:9368', '2600:6c44:97f:da1d:444:24c2:89ae:6f91', '2600:6c44:97f:da1d:450:6c7b:7ab1:b355', '2600:6c44:97f:da1d:4d7:59a8:9afe:e768', '2600:6c44:97f:da1d:83b:6751:1433:4bc5', '2600:6c44:97f:da1d:956:e02f:1cc2:b0e6', '2600:6c44:97f:da1d:c2b:df74:157d:4e26', '2600:6c44:97f:da1d:cb9:2213:1ec3:5f22', '2600:6c44:97f:da1d:10c5:ac98:32a7:5e39', '2600:6c44:97f:da1d:1969:448c:525b:f032', '2600:6c44:97f:da1d:248f:3b3b:97f9:4f36', '2600:6c44:97f:da1d:2c51:c1f4:69d6:fa7d', '2600:6c44:97f:da1d:301a:9d46:7510:1222', '2600:6c44:97f:da1d:3124:2154:822c:4cb1', '2600:6c44:97f:da1d:39d3:706:41f8:9c50', '2600:6c44:97f:da1d:3c70:5dfe:7c94:a282', '2600:6c44:97f:da1d:40e7:e50b:2ece:d0ce', '2600:6c44:97f:da1d:41ac:7b4e:ff7:f2a8', '2600:6c44:97f:da1d:44eb:a2f7:8ff6:14d4', '2600:6c44:97f:da1d:44fe:3e7a:1b63:a750', '2600:6c44:97f:da1d:4861:4e66:6e69:cec5', '2600:6c44:97f:da1d:4cda:c553:1e14:c622', '2600:6c44:97f:da1d:6041:6225:63b7:a877', '2600:6c44:97f:da1d:60ae:b604:38fd:5a86', '2600:6c44:97f:da1d:61cc:f6f5:cee0:d8cb', '2600:6c44:97f:da1d:6578:6df4:184e:5a9c', '2600:6c44:97f:da1d:6843:6e4c:e520:d3f6', '2600:6c44:97f:da1d:7011:bb50:3538:b135', '2600:6c44:97f:da1d:702c:ef96:4cee:c3a9', '2600:6c44:97f:da1d:70fb:c566:c055:cd02', '2600:6c44:97f:da1d:756a:dfd2:c95d:2f07', '2600:6c44:97f:da1d:7985:93a4:cbe8:6bce', '2600:6c44:97f:da1d:7d7e:b7a2:8570:c8e2', '2600:6c44:97f:da1d:81cb:f2ad:f37e:c22d', '2600:6c44:97f:da1d:856a:a811:5e61:9e26', '2600:6c44:97f:da1d:85bb:d0b1:2e5b:8e53', '2600:6c44:97f:da1d:8824:799f:144d:d4cc', '2600:6c44:97f:da1d:89d6:6591:6ae4:b8fd', '2600:6c44:97f:da1d:8c08:70e8:691f:65fc', '2600:6c44:97f:da1d:901a:6190:a106:735f', '2600:6c44:97f:da1d:a0c5:2b89:79ec:207b', '2600:6c44:97f:da1d:a188:746d:901c:599b', '2600:6c44:97f:da1d:a4ec:5bad:e7a1:cffb', '2600:6c44:97f:da1d:ac76:eb8f:2064:f2b1', '2600:6c44:97f:da1d:b970:3351:826a:d9d7', '2600:6c44:97f:da1d:b9b8:a23e:6f57:a9b1', '2600:6c44:97f:da1d:c1aa:7dad:2ec2:c599', '2600:6c44:97f:da1d:c1e9:7472:1f52:ecb9', '2600:6c44:97f:da1d:c4b7:ce4f:d780:3d2a', '2600:6c44:97f:da1d:cd42:3db3:d64e:77b6', '2600:6c44:97f:da1d:d1d8:a03:8e9b:d002', '2600:6c44:97f:da1d:d9b9:5a2a:89d4:5da1', '2600:6c44:97f:da1d:dc27:4613:fd6c:5895', '2600:6c44:97f:da1d:e990:9b27:480f:9987', '2600:6c44:97f:da1d:ecfa:a4c4:4ef4:7ee4', '2600:6c44:97f:da1d:ed7e:c186:fae0:e307', '2600:6c44:97f:da1d:f1c4:c757:7c2b:2889', '2600:6c44:97f:da1d:f9e8:e568:fc62:4659', 'fe80::fa0f:f9ff:fe5a:fef6']",[],"['LIVING-ROOM-SPEAKER', 'GOOGLE-NEST-MINI.LAN']",['Public & Private Network Connections'],1
1b33eb57-b45b-444a-9e8f-a06ec84a989d,"['192.168.86.44', '2600:6c44:97f:da1d:180f:e5ae:7255:9120', '2600:6c44:97f:da1d:38f6:2f0e:3c0f:8915', '2600:6c44:97f:da1d:59ba:a235:2ddb:f16', '2600:6c44:97f:da1d:616c:4b77:cd4c:42f5', '2600:6c44:97f:da1d:6d71:52c9:1d60:e3af', '2600:6c44:97f:da1d:702c:e170:3948:8bfa', '2600:6c44:97f:da1d:9081:9df2:7e63:69e9', '2600:6c44:97f:da1d:9591:8c85:e316:f036', '2600:6c44:97f:da1d:9caa:5229:90fc:186b', '2600:6c44:97f:da1d:a9fe:a31f:8632:7938', '2600:6c44:97f:da1d:b8ac:a0ab:3277:35c3', '2600:6c44:97f:da1d:dd93:58c3:b0e8:6eab', '2600:6c44:97f:da1d:e553:f98c:a63:d528', '2600:6c44:97f:da1d:f467:de75:5403:d00a']",[],['SAMSUNG.LAN'],['Public & Private Network Connections'],1
e8983793-f096-4d66-be92-46fced3a6390,"['192.168.86.234', '2600:6c44:97f:da1d:446:72da:64bc:1ce5', '2600:6c44:97f:da1d:52d:4caf:c0e5:fd1', '2600:6c44:97f:da1d:1029:53de:2766:a8c4', '2600:6c44:97f:da1d:1857:61d1:dd89:ad6f', '2600:6c44:97f:da1d:1935:507:32b4:6ae', '2600:6c44:97f:da1d:2d86:598e:4a72:ff6b', '2600:6c44:97f:da1d:2d8c:dc2b:8653:3968', '2600:6c44:97f:da1d:313e:3e81:4996:deaf', '2600:6c44:97f:da1d:40fd:3bf:4759:ca6f', '2600:6c44:97f:da1d:5554:b631:d8e0:fa8c', '2600:6c44:97f:da1d:5660:9ff:fe5f:84e2', '2600:6c44:97f:da1d:686a:ab1e:b4f1:9d4c', '2600:6c44:97f:da1d:708c:3471:7994:86d7', '2600:6c44:97f:da1d:70a3:bcf3:5651:6c9', '2600:6c44:97f:da1d:7ce4:c02a:d6ad:a6be', '2600:6c44:97f:da1d:840c:fa0d:5b9:da0c', '2600:6c44:97f:da1d:85fa:581e:bdba:88f6', '2600:6c44:97f:da1d:89a2:cc8:b885:55f1', '2600:6c44:97f:da1d:89e3:d5fd:6e4a:68e3', '2600:6c44:97f:da1d:8d42:a851:b4b3:dd22', '2600:6c44:97f:da1d:90f0:8ccc:4137:8643', '2600:6c44:97f:da1d:a104:76a7:c5e3:f83e', '2600:6c44:97f:da1d:a840:2b87:dc95:cb19', '2600:6c44:97f:da1d:a866:f591:2e9:5753', '2600:6c44:97f:da1d:a8ba:e4d:50ff:12', '2600:6c44:97f:da1d:a96e:3d91:fb99:37e9', '2600:6c44:97f:da1d:a9e8:2dfc:50fc:e809', '2600:6c44:97f:da1d:ad9f:eaeb:5a19:9c5', '2600:6c44:97f:da1d:adb1:1ddd:e7f7:a0d3', '2600:6c44:97f:da1d:c564:9b49:9820:3c54', '2600:6c44:97f:da1d:c9b0:5c18:3c87:1a7b', '2600:6c44:97f:da1d:d0db:c42b:e229:7078', '2600:6c44:97f:da1d:d514:8c8b:3e19:3a32', '2600:6c44:97f:da1d:d5ef:a5d1:d45:a07f', '2600:6c44:97f:da1d:d8f5:71ff:9bcd:6d1a', '2600:6c44:97f:da1d:dcef:1c9f:3036:a1d1', '2600:6c44:97f:da1d:e475:9f8e:e93e:d8a9', '2600:6c44:97f:da1d:ec02:9d:7f:681e', '2600:6c44:97f:da1d:f102:a76d:be32:8fb1', '2600:6c44:97f:da1d:f117:af1d:e3bd:f254', '2600:6c44:97f:da1d:f575:d984:c8d0:2940', '2600:6c44:97f:da1d:f592:69a1:fd3d:71ea', '2600:6c44:97f:da1d:f5a3:4b48:127a:43e2', '2600:6c44:97f:da1d:f5f6:30d3:78a7:5827', '2600:6c44:97f:da1d:f9da:606f:fa3e:548d', '2600:6c44:97f:da1d:fc3e:cf61:5eab:bf35', '2600:6c44:97f:da1d:fc6c:985b:6288:1c50', '2600:6c44:97f:da1d:fdcf:c903:c64b:70e3', 'fe80::5660:9ff:fe5f:84e2']",[],"['MASTER-BEDROOM-SPEAKER', 'GOOGLE-HOME.LAN']",['Public & Private Network Connections'],1
