id,addresses,addresses_extra,names,risks,risk_count
19bdeb37-b39e-4037-8ffe-78e25afd25f5,['192.168.30.152'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
33d1a8b0-53ea-4f6a-abac-5f91f5a83c45,['192.168.30.184'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
100d1ef5-1262-433a-96f9-cff67d4ad91a,['192.168.30.189'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
6104810b-4790-4e52-809d-97bf354fb2d5,['192.168.30.190'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
982f5ac5-a14d-4440-9f6e-bc4c6a6b66e0,['192.168.30.198'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
3375f452-58ad-4103-969e-68818592ee5f,['192.168.30.202'],[],"['BRN3C2AF4ABE1C6', 'BRN3C2AF4ABE1C6.LOCAL']","[""Assets that haven't been scanned in 3 days""]",1
2c1ef2b8-f9bf-4b99-8a8d-b15f917ae830,['192.168.30.206'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
ae6cf016-b4c1-41b7-bae9-23a2e5ff33d2,['192.168.30.213'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
51c4eb2f-23d7-4a64-8284-11533277a55d,['192.168.30.221'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
55b9a510-b45d-4cd5-adee-5a5e0750564c,['192.168.50.26'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
9531e21f-7958-419e-9555-696aef53509c,['192.168.50.61'],['fe80::3e8c:f8ff:fea1:b2c'],['TV-IP310PI20161108CCWR863632539'],"[""Assets that haven't been scanned in 3 days""]",1
1a3d9fa5-3177-4431-899a-1fc005f74f5c,['192.168.50.62'],['fe80::3e8c:f8ff:fea1:480'],['TV-IP310PI20161101CCWR863630783'],"[""Assets that haven't been scanned in 3 days""]",1
d5e52952-7e9e-4191-8fe0-18b5f8b3dc07,['192.168.50.64'],['fe80::3e8c:f8ff:fea1:3e83'],['TV-IP310PI20161208CCWR863645767'],"[""Assets that haven't been scanned in 3 days""]",1
108e5661-ba93-4e5f-b705-b79125d5bce1,['192.168.50.65'],[],['ND0115050063214'],"[""Assets that haven't been scanned in 3 days""]",1
37a21085-e1e9-4357-b07a-0f4faa5f0411,['192.168.100.41'],[],['SPORTSLOUNGE'],"[""Assets that haven't been scanned in 3 days""]",1
ba430a93-e75a-4209-9cdf-9b3ef0f083b0,['192.168.100.69'],[],['AS-P_11THFLOOR'],"[""Assets that haven't been scanned in 3 days""]",1
60d840f7-5113-4740-8460-cfdf9e38090e,['192.168.100.70'],[],['AS-P_18THFLOOR'],"[""Assets that haven't been scanned in 3 days""]",1
d0dba983-7d93-4627-91be-12cae541116d,['192.168.100.71'],[],['AS-P_21STFLOOR'],"[""Assets that haven't been scanned in 3 days""]",1
d0fd7f93-a3e7-4472-980e-48934bec31b0,['192.168.100.89'],[],[],"[""Assets that haven't been scanned in 3 days""]",1
940ec5e5-7c99-416c-9631-dfc4bdec5c59,['192.168.100.117'],[],['DCC1_2_3000'],"[""Assets that haven't been scanned in 3 days""]",1
ab36f67e-566e-4d96-9ca6-e36de3944a32,['192.168.100.185'],[],"['KCC-BOILER-PLANT', 'RTCS']","[""Assets that haven't been scanned in 3 days""]",1
